---------- Begin Simulation Statistics ----------
simSeconds                                   0.003370                       # Number of seconds simulated (Second)
simTicks                                   3369719000                       # Number of ticks simulated (Tick)
finalTick                                  5715826000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    627.67                       # Real time elapsed on the host (Second)
hostTickRate                                  5368588                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   67284092                       # Number of bytes of host memory used (Byte)
simInsts                                     44627362                       # Number of instructions simulated (Count)
simOps                                       46731813                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    71100                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      74452                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu_cluster.clk_domain.clock               250                       # Clock period in ticks (Tick)
system.cpu_cluster.cpus.numCycles            13478880                       # Number of cpu cycles simulated (Cycle)
system.cpu_cluster.cpus.numWorkItemsStarted            0                       # Number of work items this cpu started (Count)
system.cpu_cluster.cpus.numWorkItemsCompleted            0                       # Number of work items this cpu completed (Count)
system.cpu_cluster.cpus.instsAdded           33997630                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu_cluster.cpus.nonSpecInstsAdded         3153                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu_cluster.cpus.instsIssued          34005627                       # Number of instructions issued (Count)
system.cpu_cluster.cpus.NoReadyInst           2386310                       # No instructions ready in this cycle (Count)
system.cpu_cluster.cpus.ReadyInstMoreThanBW       191650                       # More ready instructions than available bandwidth (Count)
system.cpu_cluster.cpus.squashedInstsIssued         4465                       # Number of squashed instructions issued (Count)
system.cpu_cluster.cpus.squashedInstsExamined       116901                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu_cluster.cpus.squashedOperandsExamined       244686                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu_cluster.cpus.squashedNonSpecRemoved          182                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu_cluster.cpus.fuBusyS                114271                       # FU busy when requested (Count)
system.cpu_cluster.cpus.fuBusyW              22503449                       # FU busy when requested (Count)
system.cpu_cluster.cpus.numIssuedDist::samples     13478880                       # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::mean     2.522882                       # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::stdev     1.937713                       # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.dcache_strong.ReadReq.mshrMissRate::total     0.067458                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.ReadReq.avgMshrMissLatency::cpu_cluster.cpus.data  8423.686034                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.ReadReq.avgMshrMissLatency::total  8423.686034                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.SoftPFReq.hits::cpu_cluster.cpus.data            2                       # number of SoftPFReq hits (Count)
system.cpu_cluster.cpus.dcache_strong.SoftPFReq.hits::total            2                       # number of SoftPFReq hits (Count)
system.cpu_cluster.cpus.dcache_strong.SoftPFReq.misses::cpu_cluster.cpus.data            1                       # number of SoftPFReq misses (Count)
system.cpu_cluster.cpus.dcache_strong.SoftPFReq.misses::total            1                       # number of SoftPFReq misses (Count)
system.cpu_cluster.cpus.dcache_strong.SoftPFReq.accesses::cpu_cluster.cpus.data            3                       # number of SoftPFReq accesses(hits+misses) (Count)
system.cpu_cluster.cpus.dcache_strong.SoftPFReq.accesses::total            3                       # number of SoftPFReq accesses(hits+misses) (Count)
system.cpu_cluster.cpus.dcache_strong.SoftPFReq.missRate::cpu_cluster.cpus.data     0.333333                       # miss rate for SoftPFReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.SoftPFReq.missRate::total     0.333333                       # miss rate for SoftPFReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.SoftPFReq.mshrMisses::cpu_cluster.cpus.data            1                       # number of SoftPFReq MSHR misses (Count)
system.cpu_cluster.cpus.dcache_strong.SoftPFReq.mshrMisses::total            1                       # number of SoftPFReq MSHR misses (Count)
system.cpu_cluster.cpus.dcache_strong.SoftPFReq.mshrMissLatency::cpu_cluster.cpus.data        55250                       # number of SoftPFReq MSHR miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.SoftPFReq.mshrMissLatency::total        55250                       # number of SoftPFReq MSHR miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.SoftPFReq.mshrMissRate::cpu_cluster.cpus.data     0.333333                       # mshr miss rate for SoftPFReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.SoftPFReq.mshrMissRate::total     0.333333                       # mshr miss rate for SoftPFReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.SoftPFReq.avgMshrMissLatency::cpu_cluster.cpus.data        55250                       # average SoftPFReq mshr miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.SoftPFReq.avgMshrMissLatency::total        55250                       # average SoftPFReq mshr miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.SwapReq.hits::cpu_cluster.cpus.data          591                       # number of SwapReq hits (Count)
system.cpu_cluster.cpus.dcache_strong.SwapReq.hits::total          591                       # number of SwapReq hits (Count)
system.cpu_cluster.cpus.dcache_strong.SwapReq.misses::cpu_cluster.cpus.data          267                       # number of SwapReq misses (Count)
system.cpu_cluster.cpus.dcache_strong.SwapReq.misses::total          267                       # number of SwapReq misses (Count)
system.cpu_cluster.cpus.dcache_strong.SwapReq.missLatency::cpu_cluster.cpus.data      1422000                       # number of SwapReq miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.SwapReq.missLatency::total      1422000                       # number of SwapReq miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.SwapReq.accesses::cpu_cluster.cpus.data          858                       # number of SwapReq accesses(hits+misses) (Count)
system.cpu_cluster.cpus.dcache_strong.SwapReq.accesses::total          858                       # number of SwapReq accesses(hits+misses) (Count)
system.cpu_cluster.cpus.dcache_strong.SwapReq.missRate::cpu_cluster.cpus.data     0.311189                       # miss rate for SwapReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.SwapReq.missRate::total     0.311189                       # miss rate for SwapReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.SwapReq.avgMissLatency::cpu_cluster.cpus.data  5325.842697                       # average SwapReq miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.SwapReq.avgMissLatency::total  5325.842697                       # average SwapReq miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.SwapReq.mshrMisses::cpu_cluster.cpus.data          267                       # number of SwapReq MSHR misses (Count)
system.cpu_cluster.cpus.dcache_strong.SwapReq.mshrMisses::total          267                       # number of SwapReq MSHR misses (Count)
system.cpu_cluster.cpus.dcache_strong.SwapReq.mshrMissLatency::cpu_cluster.cpus.data      1288500                       # number of SwapReq MSHR miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.SwapReq.mshrMissLatency::total      1288500                       # number of SwapReq MSHR miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.SwapReq.mshrMissRate::cpu_cluster.cpus.data     0.311189                       # mshr miss rate for SwapReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.SwapReq.mshrMissRate::total     0.311189                       # mshr miss rate for SwapReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.SwapReq.avgMshrMissLatency::cpu_cluster.cpus.data  4825.842697                       # average SwapReq mshr miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.SwapReq.avgMshrMissLatency::total  4825.842697                       # average SwapReq mshr miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.WriteLineReq.misses::cpu_cluster.cpus.data            5                       # number of WriteLineReq misses (Count)
system.cpu_cluster.cpus.dcache_strong.WriteLineReq.misses::total            5                       # number of WriteLineReq misses (Count)
system.cpu_cluster.cpus.dcache_strong.WriteLineReq.missLatency::cpu_cluster.cpus.data        86500                       # number of WriteLineReq miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.WriteLineReq.missLatency::total        86500                       # number of WriteLineReq miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.WriteLineReq.accesses::cpu_cluster.cpus.data            5                       # number of WriteLineReq accesses(hits+misses) (Count)
system.cpu_cluster.cpus.dcache_strong.WriteLineReq.accesses::total            5                       # number of WriteLineReq accesses(hits+misses) (Count)
system.cpu_cluster.cpus.dcache_strong.WriteLineReq.missRate::cpu_cluster.cpus.data            1                       # miss rate for WriteLineReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.WriteLineReq.missRate::total            1                       # miss rate for WriteLineReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.WriteLineReq.avgMissLatency::cpu_cluster.cpus.data        17300                       # average WriteLineReq miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.WriteLineReq.avgMissLatency::total        17300                       # average WriteLineReq miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.WriteLineReq.mshrMisses::cpu_cluster.cpus.data            5                       # number of WriteLineReq MSHR misses (Count)
system.cpu_cluster.cpus.dcache_strong.WriteLineReq.mshrMisses::total            5                       # number of WriteLineReq MSHR misses (Count)
system.cpu_cluster.cpus.dcache_strong.WriteLineReq.mshrMissLatency::cpu_cluster.cpus.data        84000                       # number of WriteLineReq MSHR miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.WriteLineReq.mshrMissLatency::total        84000                       # number of WriteLineReq MSHR miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.WriteLineReq.mshrMissRate::cpu_cluster.cpus.data            1                       # mshr miss rate for WriteLineReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.WriteLineReq.mshrMissRate::total            1                       # mshr miss rate for WriteLineReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.WriteLineReq.avgMshrMissLatency::cpu_cluster.cpus.data        16800                       # average WriteLineReq mshr miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.WriteLineReq.avgMshrMissLatency::total        16800                       # average WriteLineReq mshr miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.WriteReq.hits::cpu_cluster.cpus.data      2564740                       # number of WriteReq hits (Count)
system.cpu_cluster.cpus.dcache_strong.WriteReq.hits::total      2564740                       # number of WriteReq hits (Count)
system.cpu_cluster.cpus.dcache_strong.WriteReq.misses::cpu_cluster.cpus.data         2266                       # number of WriteReq misses (Count)
system.cpu_cluster.cpus.dcache_strong.WriteReq.misses::total         2266                       # number of WriteReq misses (Count)
system.cpu_cluster.cpus.dcache_strong.WriteReq.missLatency::cpu_cluster.cpus.data     25734727                       # number of WriteReq miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.WriteReq.missLatency::total     25734727                       # number of WriteReq miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.WriteReq.accesses::cpu_cluster.cpus.data      2567006                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu_cluster.cpus.dcache_strong.WriteReq.accesses::total      2567006                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu_cluster.cpus.dcache_strong.WriteReq.missRate::cpu_cluster.cpus.data     0.000883                       # miss rate for WriteReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.WriteReq.missRate::total     0.000883                       # miss rate for WriteReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.WriteReq.avgMissLatency::cpu_cluster.cpus.data 11356.896293                       # average WriteReq miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.WriteReq.avgMissLatency::total 11356.896293                       # average WriteReq miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.WriteReq.mshrHits::cpu_cluster.cpus.data         1614                       # number of WriteReq MSHR hits (Count)
system.cpu_cluster.cpus.dcache_strong.WriteReq.mshrHits::total         1614                       # number of WriteReq MSHR hits (Count)
system.cpu_cluster.cpus.dcache_strong.WriteReq.mshrMisses::cpu_cluster.cpus.data          652                       # number of WriteReq MSHR misses (Count)
system.cpu_cluster.cpus.dcache_strong.WriteReq.mshrMisses::total          652                       # number of WriteReq MSHR misses (Count)
system.cpu_cluster.cpus.dcache_strong.WriteReq.mshrMissLatency::cpu_cluster.cpus.data      7980488                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.WriteReq.mshrMissLatency::total      7980488                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu_cluster.cpus.dcache_strong.WriteReq.mshrMissRate::cpu_cluster.cpus.data     0.000254                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.WriteReq.mshrMissRate::total     0.000254                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu_cluster.cpus.dcache_strong.WriteReq.avgMshrMissLatency::cpu_cluster.cpus.data 12240.012270                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.WriteReq.avgMshrMissLatency::total 12240.012270                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu_cluster.cpus.dcache_strong.power_state.pwrStateResidencyTicks::UNDEFINED   3369719000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu_cluster.cpus.dcache_strong.tags.tagsInUse         1024                       # Average ticks per tags in use ((Tick/Count))
